high_level_substr,sig_gene_seq
fructan,"null,4.A.1,null,GH32,LacI"
fructan,"null,null,GH32,4.A.1,LacI,3.A.1,3.A.1,HTH_1,null,HTH_3,2.A.40,null"
fructan,"PfkB,2.A.1.7.17,GH32"
fructan,"PfkB,GH32,null,3.A.1.1.29,3.A.1.1.10,LacI"
fructan,"SBP_bac_1,3.A.1.1.37,3.A.1.1.24,GH13_30,GH36"
galactan,"1.B.14.12.2,GntR,GntR,null,null,null,null,null,2.A.1.1.55,null,null,null,null,null,null,GH16_13,null,null,null,null,null,null,GH167"
galactan,"1.B.14.6.1,null,GH16_16"
galactan,"1.B.14.6.1,null,null,GH16_16"
galactan,"1.B.52,LacI,3.A.1,3.A.1,3.A.1,GH42,null"
galactan,"2.A.2.1.1,GH4,HTH_AraC|HTH_AraC"
galactan,"3.A.1.1.28,3.A.1.1.28,SBP_bac_1,MarR,GH36,null"
galactan,"3.A.1.1.44,GH42,3.A.1.1.48,3.A.1.1.48,LacI"
galactan,"3.A.1,GH42,3.A.1,3.A.1,LacI"
galactan,"9.B.67.1.2,GH13_18,3.A.1.1.28,3.A.1.1.28,GH36,AraC_N|HTH_AraC|HTH_AraC"
galactan,"CBM61|GH53|CBM61,GH42,3.A.1.1.2,3.A.1.1.2,3.A.1.1.2,LacI"
galactan,"CE19,LacI,SBP_bac_1,3.A.1.1.7,3.A.1.1.41,GH4"
galactan,"GH13_31,3.A.1.1.28,GH13_18,3.A.1.1.28,3.A.1.1.28,3.A.1.1.28,GH36,HTH_AraC|HTH_AraC"
galactan,"GH16_16|CBM6|CBM6,3.D.1.9.2,GH50,null,null,null,null,1.B.14.12.2,null,null,null,CBM6,GH16_16|CBM13,2.A.98.1.3,HTH_1,GH50,FecR,Sigma70_r2|Sigma70_r4,Pyr_redox_2,GH117,2.A.21.3.11,GH16_3,null,null,GH2,null,null,null,null,SBP_bac_1,0040266,null,null,GH50,SBP_bac_3|HATPase_c,GerE,null,null,null,null,null,GH127,2.A.1.1.55,GntR,null,null,null,null,null,GH167,HTH_AraC|HTH_AraC,null,CE1,GntR,CBM6|CBM6|GH86|GH86,null,GH50,null,null,null,null,2.A.1.1.106,GH86"
galactan,"GH16_16|CBM6|CBM6,3.D.1,GH50,null,null,null,null,1.B.14,null,null,null,CBM6,GH16_16|CBM13,2.A.98,HTH_1,GH50,FecR,Sigma70_r2|Sigma70_r4,Pyr_redox_2,GH117,2.A.21,GH16_3,null,null,GH2,null,null,null,null,SBP_bac_1,0040266,null,null,GH50,SBP_bac_3|HATPase_c,GerE,null,null,null,null,null,GH127,2.A.1,GntR,null,null,null,null,null,GH167,HTH_AraC|HTH_AraC,null,null,GntR,CBM6|CBM6|GH86|GH86,null,GH50,null,null,null,null,2.A.1,GH86"
galactan,"GH16_16,HTH_8,null,PfkB,null,null,null,null,GH2,null,GH117|GH117,3.A.1,3.A.1,3.A.1,LacI,null,GH50"
galactan,"GH16_16,null"
galactan,"GH167,null,null,null,null,null,null,GH16_13,null,null,null,null,null,null,2.A.1.1.55,null,null,null,null,null,GntR,GntR,1.B.14.12.2"
galactan,"GH167,null,null,null,null,null,null,GH16_13,null,null,TPR_2,null,null,null,2.A.1.1.55,null,null,null,null,null,GntR,GntR,1.B.14.12.2,GH16_17"
galactan,"GH16,null,null,null,null,null,null,null,HTH_1,null,null,2.A.1,null,null,null,GntR,null,null,null,null,null,GH16|CBM16|CBM16,null,1.B.52,null,TrmB,null,GH16,2.A.21,null,null,null,null,null,null,null,null,null,null,null,null,null,GH16,null,null,null,null,null,GntR"
galactan,"GH1,HTH_6|SIS,null,null,3.A.1,8.A.59,Response_reg|HTH_18|HTH_AraC,3.A.1,3.A.1,3.A.1,null"
galactan,"GH2,2.A.21,null,null,3.D.1,null,GH96,GH96,null,null,2.A.1,GH50,GH50,null,GH50,GH29,null,SBP_bac_1,TrmB,null,null,null,null,null,null,null,null,null,null,null,1.B.14,null,GntR,GH50,1.B.14,null,null,null,GH86,null,3.A.1,3.A.1,3.A.1,3.A.1,null,PfkB,GH117|GH117,null,null,null,null,null,null,Pyr_redox_2"
galactan,"GH2,2.A.21,null,null,3.D.1,null,GH96,GH96,null,null,2.A.1,GH50,GH50,null,null,GH29,null,SBP_bac_1,TrmB,null,null,null,null,null,null,null,null,null,null,null,null,1.B.14,null,GntR,GH50,1.B.14,null,null,null,GH86,null,3.A.1,3.A.1,3.A.1,3.A.1,null,PfkB,GH117|GH117"
galactan,"GH2,GH141,GH105|GH154,null,null,null,1.B.14,null,null,GH16_11,GH117,GH16_11,GH16_14,GH29,null,null,null,null,null,null,null,HTH_AraC"
galactan,"GH2,GH53,8.A.46.1.1,1.B.14.6.1,GH147,HTH_AraC|HTH_AraC"
galactan,"GH2,GH53,null,8.A.46.1.1,1.B.14.6.1,GH147,HTH_AraC|HTH_AraC"
galactan,"GH2,GH53,null,8.A.46,1.B.14,GH147,HTH_AraC|HTH_AraC|HTH_AraC"
galactan,"GH2,GH53,null,8.A.46,1.B.14,null,HTH_AraC|HTH_AraC|HTH_AraC"
galactan,"GH2,null,GH36,2.A.2.2.1,null"
galactan,"GH2,null,null,null,null,null,null,null,GH117|GH117,null,1.B.14.6.1,MarR"
galactan,"GH36,0044258,SBP_bac_1,3.A.1.1.28,3.A.1.1.28,GH36,null"
galactan,"GH36,3.A.1.1.28,3.A.1.1.28,3.A.1.1.28,GH13_18,3.A.1.1.28,GH13_31"
galactan,"GH4,3.A.1.1.41,3.A.1.1.7,SBP_bac_1,LacI,CE19"
galactan,"GH4,HTH_AraC|HTH_AraC"
galactan,"GH53,GH42,3.A.1.1.2,3.A.1.1.2,3.A.1.1.2,LacI"
galactan,"GH53,GH42,3.A.1,3.A.1,3.A.1,LacI|Peripla_BP_3"
galactan,"HTH_8,GH16_16,GH117|GH117,GH2,GH2,null,null,null,2.A.1.7.1,null,null,null,null,null,GH50,GH105|GH154,null,null,null,GH16_12,null,null,GH86,GH86,null,null,null,1.B.14.6.1,HTH_AraC,null,null,GH29,GH16_14,null,1.B.14.6.1,GH2"
galactan,"HTH_8,GH16,GH117|GH117,GH2,GH2,null,null,null,2.A.1,null,null,null,null,null,GH50,GH105|GH154,null,null,null,GH16,null,null,GH86,GH86,null,null,null,1.B.14,HTH_AraC,null,null,GH29,GH16,null,1.B.14,GH2"
galactan,"HTH_AraC|HTH_AraC,2.A.8.1.4,null,null,null,null,GH129,null,GH127,2.A.1.1.55,GH127,null"
galactan,"HTH_AraC|HTH_AraC,GH147,1.B.14.6.1,8.A.46.1.1,GH53,GH2"
galactan,"HTH_AraC|HTH_AraC,GH36,3.A.1.1.28,3.A.1.1.28,3.A.1.1.28,GH13_18,3.A.1.1.28,GH13_31"
galactan,"HTH_AraC|HTH_AraC,GH4"
galactan,"HTH_AraC|HTH_AraC,GH4,2.A.2.1.1"
galactan,"HTH_AraC|HTH_AraC,null,1.B.14.6.1,8.A.46.1.1,null,GH53"
galactan,"LacI,1.B.3,GH42,GH53,3.A.1,3.A.1,3.A.1,3.A.1,null"
galactan,"LacI,2.A.2.3.2,GH2"
galactan,"LacI,2.A.2,GH2"
galactan,"LacI,3.A.1.1.2,3.A.1.1.2,3.A.1.1.2,GH42"
galactan,"LacI,3.A.1.1.40,3.A.1.1.36,GH4,3.A.1.1.28,3.A.1.1.28,3.A.1.1.28,GH36,GH13_31,GH13_18"
galactan,"LacI,3.A.1.1.48,3.A.1.1.48,GH42,3.A.1.1.44"
galactan,"null,2.A.2.2.1,GH36,null,GH2"
galactan,"null,2.A.2.2.1,null,GH2"
galactan,"null,GH16,null,null,null,null,null,null,1.B.14,null,null,null,null,null,null,GntR,null,null,null,null,null,2.A.1,GntR"
galactan,"null,GH36,3.A.1.1.28,3.A.1.1.28,SBP_bac_1,0044258,GH36"
galactan,"null,GH36,MarR,3.A.1.1.28,3.A.1.1.28"
galactan,"null,GH36,MarR,SBP_bac_1,3.A.1.1.28,3.A.1.1.28"
galactan,"null,GH5_42,TPR_1"
galactan,"null,null,CBM6|GH86|GH86,1.B.14,null,null,null,null,null,GH16|CBM6"
galactan,"null,null,GH127,GH127,2.A.1.1.55,GH127,GH129,null,null,null,null,null,null,HTH_AraC|HTH_AraC"
galactan,"null,null,GH127,GH127,2.A.1,GH127,null,GH129,null,null,null,null,null,null,HTH_AraC|HTH_AraC|HTH_AraC"
galactan,"null,null,GH16,HTH_18,1.B.14,GntR,GntR,null,null,null,null,null,null,2.A.1,null,null,null,null,null,null,GH16,null,null,null,null,null,null,null,null"
galactan,"null,null,null,null,GH53,2.A.2,GH42,LacI"
galactan,"null,null,null,null,null,GH110,GH110,null,8.A.46,1.B.14"
galactan,"null,null,null,null,null,GH110,GH110,null,null,1.B.14.6.1"
galactan,"null,null,null,null,null,GH42,2.A.2,null,LacI,GH2,null,null"
galactan,"null,null,null,null,null,null,null,null,null,GH16,null,null,null,null,null,2.A.1,null,null,null,null,null,null,GntR,GntR,1.B.14,HTH_AraC|HTH_AraC,GH16,null,null,GH150"
galactan,"null,TetR_N,GH16|CBM16"
galactan,"SBP_bac_1,3.A.1.1.48,3.A.1.1.48,GH42,LacI,GH53|CBM61,null,null"
galactan,"SBP_bac_1,3.A.1.1.48,3.A.1.1.48,GH42,LacI,null,null"
galactan,"SBP_bac_1,3.A.1,3.A.1,GH42,LacI,2.A.2,null,null,null,null"
galactan,"SBP_bac_1,3.A.1,3.A.1,GH42,LacI,GH53|CBM61,null,null,null"
galactan,"TPR_1,GH5_42,null,null"
galactan,"TPR_1|TPR_1,GH5_42,null,null"
host glycan,"0038753,null,1.B.14.6.1,null,null,CBM32,null"
host glycan,"0043143,GH20"
host glycan,"1.A.23.4.5,null,GH29|CBM32,GH2,GH20,null,null,null,1.B.14.6.1,GH18,null,null,HTH_11|HTH_AraC,null"
host glycan,"1.A.23,null,GH29|CBM32,GH2,GH20,null,null,null,1.B.14,GH18,null,null,HTH_AraC,null"
host glycan,"1.B.14.6.13,8.A.46.2.1,GH18,null,null,GH163,null,GH130_2,GH92"
host glycan,"1.B.14.6.13,8.A.46.2.2,GH18,null"
host glycan,"1.B.14.6.13,8.A.46.2.2,null,null,GH18,null,null,GH92,GH92,FecR,GerE"
host glycan,"1.B.14.6.13,8.A.46.2.2,null,null,GH18,null,null,GH92,GH92,FecR,GerE,GH92"
host glycan,"1.B.14.6.1,8.A.46.1.2,null,PL38|GH88,GH2|CBM57"
host glycan,"1.B.14.6.1,8.A.46.1.4,CBM93|GH33,GH20,CE3,CE3|CE20,GH2,GH20,null,GH20,GH92,GH2,CE9,3.A.1.143.1,null"
host glycan,"1.B.14.6.1,8.A.46.1.4,CBM93|GH33,GH20,CE3,CE3|CE20,GH2,GH20,null,GH20,GH92,GH2,CE9,3.A.1.143.1,null,HTH_AraC|HTH_AraC,null,null,GH29,GH97,CBM51|CBM51"
host glycan,"1.B.14.6.1,CBM93|GH33,null,null,null,null,MarR,HTH_3,null,9.B.2.1.5,null,CBM67|GH78,HTH_AraC|HTH_AraC,null,null,null,null,null,null,null,null,2.A.4.7.9,null,null,null,null"
host glycan,"1.B.14.6.1,null,1.B.14.6.2,null,null,null,GH16_3,GH18,HTH_AraC"
host glycan,"1.B.14.6.1,null,CBM32"
host glycan,"1.B.14.6.1,null,CBM32,GH92,GH92,null,GH92|GH43_34"
host glycan,"1.B.14.6.1,null,null,null,GH2,HTH_AraC|HTH_AraC"
host glycan,"1.B.14,8.A.46,GH18,null"
host glycan,"1.B.14,8.A.46,GH18,null,null"
host glycan,"1.B.14,GH29,GH18,GH20,GH2,GH3,GH125,GH92,GH35"
host glycan,"1.B.14,null,CE9,SIS|SIS,LacI,2.A.1,GntR"
host glycan,"1.B.35.2.2,2.A.2.3.9,2.A.2.3.9,GH31_13,null,null,null,null,PfkB,HTH_DeoR"
host glycan,"1.B.35.2.2,2.A.2.3.9,2.A.2.3.9,GH31_13,null,null,null,PfkB,HTH_DeoR"
host glycan,"1.C.39.4.5,Pribosyltran,null,null,null,null,null,null,null,null,null,null,Trans_reg_C,null,1.B.14.6.1,null,GH20,GH2,2.A.115.1.2,null,GH2,GH2"
host glycan,"2.A.1.14.14,null,PIG-L,null,HTH_AraC,null,2.A.6.2.37,null,null,null,null,3.A.1.143.1,1.C.105.2.12,null,HATPase_c,Trans_reg_C,CE9,GH2,GH92,GH20,null,GH20,GH2,CE3|CE20"
host glycan,"2.A.1.14.14,null,PIG-L,null,HTH_AraC,null,2.A.6.2.37,null,null,null,null,3.A.1.146.2,1.C.105.2.12,null,HATPase_c,Trans_reg_C,CE9,GH2,GH92,GH20,null,GH20,GH2,CE3|CE20"
host glycan,"2.A.2.2.3,GH2,GH95,GH29,null,null,null,null,9.B.28.1.10,3.A.1.1.10,3.A.1.1.10,SBP_bac_1,SBP_bac_1,GH33,null,SBP_bac_1,SBP_bac_1,SBP_bac_1,SBP_bac_1,GH20,null,SBP_bac_1,null,3.A.1.1.36,3.A.1.1.4,3.A.1.1.22"
host glycan,"3.A.1.1.48,3.A.1.1.48,3.A.1.1.48,GH112,null,0043669,null,null,null"
host glycan,"3.A.1.1.48,3.A.1.1.48,null,null,null,null,GH95"
host glycan,"4.A.1.1.2,CE9"
host glycan,"4.A.1.1.2,CE9,MarR"
host glycan,"4.A.1.1.7,CE9"
host glycan,"4.A.1.1.7,CE9,MarR"
host glycan,"4.A.3.1.1,4.A.3.1.3,GH1"
host glycan,"4.A.3.1.1,null,4.A.3.1.3,GH1"
host glycan,"4.A.6.1.14,4.A.6.1.14,4.A.6.1.14,GH88,4.A.6.1.14,null,null,PfkB,null,null,Nitroreductase"
host glycan,"4.A.6.1.18,4.A.6.1.18,4.A.6.1.18,4.A.6.1.18,GH35,CE9,SIS|SIS,GntR,null"
host glycan,"4.A.6.1.5,4.A.6.1.5,4.A.6.1.5,null,SIS|SIS,CE9,4.A.6.1.15,4.A.6.1.4,4.A.6.1.4,4.A.6.1.4,null,HTH_DeoR"
host glycan,"4.A.6.1.5,4.A.6.1.5,4.A.6.1.5,null,SIS|SIS,CE9,4.A.6.1.6,4.A.6.1.4,4.A.6.1.4,4.A.6.1.4,null,HTH_DeoR"
host glycan,"8.A.46.1.4,1.B.14.6.1,CBM93|GH33,null,2.A.1.32.1,null,null,null,MarR,HTH_3,null"
host glycan,"8.A.46.1.4,1.B.14.6.1,CBM93|GH33,null,null,null,null,null,MarR,HTH_3,null"
host glycan,"8.A.46.2.2,GH18,null"
host glycan,"8.A.46.2.2,null,null,GH18,null,null,GH92,GH92,FecR"
host glycan,"9.B.156.3.1,null,1.C.39.4.5,Pribosyltran,null,null,null,null,null,null,null,null,null,null,null,Trans_reg_C,null,1.B.14.6.1,null,GH20,GH2,2.A.115.1.2,null,GH2,GH2"
host glycan,"CBM32,null,1.B.14.6.1"
host glycan,"CBM67|GH78,HTH_AraC|HTH_AraC,null,null,null,null,null,null,2.A.4.7.2,null,null,null,null,null,null,GH3"
host glycan,"CBM67|GH78,HTH_AraC|HTH_AraC,null,null,null,null,null,null,null,2.A.4.7.2,null,null,null,null,null,null,GH3,GH115,GH97"
host glycan,"CBM67|GH78,HTH_AraC|HTH_AraC,null,null,null,null,null,null,null,2.A.4.7.9,null,null,null,null,null"
host glycan,"CBM70|PL8_1,null,PfkB,null,null,4.A.6.1.14,GH88,4.A.6.1.14,4.A.6.1.14,4.A.6.1.14,null,PL12_1"
host glycan,"CBM70|PL8_1,null,PfkB,null,null,4.A.6,GH88,4.A.6,4.A.6,4.A.6,null,PL12_1"
host glycan,"CBM93|GH33,GH20,CE20,GH2,GH20|CBM32,GH20,GH2"
host glycan,"CBM93|GH33,GH20,CE3|CE20,GH2,GH20|CBM32,GH20"
host glycan,"CBM93|GH33,GH20,CE3|CE20,GH2,GH20|CBM32,GH20,GH2"
host glycan,"CBM93|GH33,GH20,CE3,CE3|CE20,GH2,GH20|CBM32,null,GH20,GH92,GH2,1.B.14.6.1,null"
host glycan,"CBM93|GH33,GH20,null,CE20,GH2,GH20|CBM32,null,GH20,GH92,GH2,1.B.14.6.1,null"
host glycan,"CBM93|GH33,GH20,null,CE3|CE20,GH2,GH20|CBM32,null,GH20,GH92,GH2,1.B.14.6.1,null"
host glycan,"CE3|CE20,GH2,GH20|CBM32,null,GH20,GH92,GH2,CE9"
host glycan,"CE3|CE20,GH2,GH20,null,GH20,GH92,GH2,CE9"
host glycan,"CE3|CE20,GH2,GH20,null,GH20,GH92,GH2,CE9,Trans_reg_C,HATPase_c,null,1.C.105.2.12,3.A.1.143.1,null,null,null,null,2.A.6.2.37,null,HTH_AraC,null,PIG-L,null,2.A.1.14.14"
host glycan,"CE9,4.A.1.1.2"
host glycan,"CE9,4.A.1.1.7"
host glycan,"CE9,GH2,GH92,GH20,GH20,GH2"
host glycan,"CE9,GH2,GH92,GH20,null,GH20|CBM32,GH2,CE3|CE20"
host glycan,"CE9,GH2,GH92,GH20,null,GH20,GH2,CE3|CE20"
host glycan,"CE9,GH2,GH92,GH20,null,GH20,GH2,CE3|CE20,CE3,GH20,CBM93|GH33,8.A.46.1.4,1.B.14.6.1"
host glycan,"CE9,MarR"
host glycan,"CE9,null"
host glycan,"Fe_dep_repress,null,null,2.A.1,null,GH89,1.B.14,null,null,null,null,null,CE2"
host glycan,"GerE,AAA|FecR,GH92,GH92,null,GH18,null,null,8.A.46.2.2,1.B.14.6.13"
host glycan,"GerE,FecR,1.B.14.6.13,8.A.46.2.1,GH18,null,null"
host glycan,"GerE,FecR,1.B.14.6.13,8.A.46.2.2,GH18,null"
host glycan,"GerE,FecR,1.B.14.6.13,8.A.46.2.2,GH18,null,null"
host glycan,"GerE,FecR,1.B.14.6.13,8.A.46.2.2,GH18,null,null,null"
host glycan,"GerE,FecR,1.B.14.6.13,8.A.46.2.2,null,null,GH18,GH18"
host glycan,"GerE,FecR,1.B.14.6.13,gnl,1.B.14.6.13,gnl,8.A.46.2.1,GH18,null"
host glycan,"GerE,FecR,1.B.14.6.1,null,GH20,null"
host glycan,"GerE,FecR,1.B.14.6.1,null,GH89"
host glycan,"GerE,FecR,1.B.14,8.A.46,GH18,null,null"
host glycan,"GerE,FecR,GH92,GH92,null,GH18,null,null,8.A.46.2.2,1.B.14.6.13"
host glycan,"GerE,FecR,GH92,GH92,null,null,GH18,null,null,8.A.46.2.2,1.B.14.6.13"
host glycan,"GH112,GH136,null,3.A.1.1.4,3.A.1.1.4,3.A.1.1.4,HTH_AraC|HTH_AraC"
host glycan,"GH115,GH3,null,null,null,null,null,2.A.4.7.9,null,null,null,null,null,null,null,HTH_AraC|HTH_AraC,CBM67|GH78"
host glycan,"GH1,4.A.3.1.3,4.A.3.1.1"
host glycan,"GH1,4.A.3.1.3,null"
host glycan,"GH1,4.A.3.1.3,null,4.A.3.1.1"
host glycan,"GH154,GH2,GH20,null,GH88,PL33_1,null,1.B.14,HTH_AraC|HTH_AraC"
host glycan,"GH154,GH2,GH20,null,GH88,PL33_1,TPR_1,1.B.14.6.1,HTH_AraC|HTH_AraC"
host glycan,"GH170,4.A.3.2.4,null,null"
host glycan,"GH170,4.A.3.2.4,null,null,GH1"
host glycan,"GH18,GH18,null,null,8.A.46.2.2,1.B.14.6.13"
host glycan,"GH18,GH18,null,null,8.A.46.2.2,1.B.14.6.13,FecR,GerE"
host glycan,"GH1,null"
host glycan,"GH1,null,null,4.A.3.2.4,GH170"
host glycan,"GH20,0043143"
host glycan,"GH20|CBM32,GH2,CE3|CE20,null,GH20,CBM93|GH33,8.A.46.1.4,1.B.14.6.1,null"
host glycan,"GH20,GH2,CE3|CE20,CE3,GH20,CBM93|GH33,8.A.46.1.4,1.B.14.6.1,null"
host glycan,"GH20,GH2,CE3|CE20,null,GH20,CBM93|GH33,8.A.46.1.4,1.B.14.6.1,null"
host glycan,"GH20,Homeobox"
host glycan,"GH20,null,GH38,GH125,GH92"
host glycan,"GH20,null,GH38,GH125,GH92,GH29"
host glycan,"GH20,null,GntR,SIS|SIS,CE9,GH35,4.A.6.1.18,4.A.6.1.18,4.A.6.1.18,4.A.6.1.18"
host glycan,"GH20,TetR_N"
host glycan,"GH2,2.A.2.2.3"
host glycan,"GH29|CBM32,null"
host glycan,"GH29,GH92,GH125,GH38,null,GH20"
host glycan,"GH2,GH20,GH20|CBM32,GH2,CE20,GH20,CBM93|GH33"
host glycan,"GH2,GH20,GH20|CBM32,GH2,CE3|CE20,GH20,CBM93|GH33"
host glycan,"GH2,GH20,GH20,GH92,GH2,CE9"
host glycan,"GH2|GH29|CBM32,null"
host glycan,"GH2,GH2,null,2.A.115.1.2,GH2,GH20|CBM32,null,1.B.14.6.1,null,Trans_reg_C,null,null,null,null,null,null,null,null,null,null,null,Pribosyltran,1.C.39.4.5,null,9.B.156.3.1"
host glycan,"GH2,GH2,null,2.A.115.1.2,GH2,GH20|CBM32,null,1.B.14.6.1,null,Trans_reg_C,null,null,null,null,null,null,null,null,null,null,Pribosyltran,1.C.39.4.5"
host glycan,"GH2,null"
host glycan,"GH2,null,1.B.14.6.1,GH2,GH92,GH20,null,GH20|CBM32,GH2,CE3|CE20,CE3,GH20,CBM93|GH33"
host glycan,"GH2,null,2.A.115.1.2,GH2,GH20|CBM32,null,1.B.14.6.1,null,null,null,null,null,null,null,null,null,null,null,null,Pribosyltran,1.C.39.4.5,null,9.B.156.3.1"
host glycan,"GH2,null,2.A.115.1.2,GH2,GH20|CBM32,null,1.B.14.6.1,null,null,Pyr_redox,null,null,null,null,null,null,null,null,Pribosyltran,1.C.39.4.5"
host glycan,"GH2,null,2.A.115.1.2,GH2,GH20|CBM32,null,1.B.14.6.1,null,Trans_reg_C,null,Pyr_redox,null,null,null,null,null,null,null,null,null,Pribosyltran,1.C.39.4.5,null,9.B.156.3.1"
host glycan,"GH2,null,2.A.115.1.2,GH2,GH20|CBM32,null,1.B.14.6.1,null,Trans_reg_C,null,Pyr_redox,null,null,null,null,null,null,null,null,Pribosyltran,1.C.39.4.5"
host glycan,"GH30_4,null,null,1.B.14.6.1,null,null,Mga|HTH_AraC"
host glycan,"GH33,GH20,null,GH2,GH20,GH20,GH2"
host glycan,"GH35,GH43_19,GH43_9|CBM91|GH43_19"
host glycan,"GH35,GH43_19,GH43_9|CBM91|GH43_19,GH51_2"
host glycan,"GH35,GH43_19,GH51_2"
host glycan,"GH43_10|CBM91,GH97,GH29,null,HTH_AraC|HTH_AraC"
host glycan,"GH43_34|CBM32,GH43_10|CBM91,GH97,GH29,null,HTH_AraC|HTH_AraC,null,1.B.14.6.1,null,null"
host glycan,"GH51_2,GH43_19,GH35"
host glycan,"GH51_2,GH43_9|CBM91|GH43_19,GH43_19,GH35"
host glycan,"GH89,null,1.B.14.6.1,FecR,GerE"
host glycan,"GH92,GerE,AAA|FecR,GH92,GH92,null,GH18,null,null,8.A.46.2.2,1.B.14.6.13"
host glycan,"GH92,GerE,FecR,GH92,GH92,null,GH18,null,null,8.A.46.2.2,1.B.14.6.13"
host glycan,"GH92,GerE,FecR,GH92,GH92,null,null,GH18,null,null,8.A.46.2.2,1.B.14.6.13"
host glycan,"GH92,GH125,GH38,null,GH20"
host glycan,"GH92,GH130_2,null,GH163,null,null,GH18,8.A.46.2.1,1.B.14.6.13"
host glycan,"GH92,GH130_2,null,GH163,null,null,GH18,8.A.46.2.2,1.B.14.6.13,null,1.B.14.6.13,8.A.46.2.1,GH18,null,null,null"
host glycan,"GH92,GH130,null,GH163,null,null,null,8.A.46,1.B.14"
host glycan,"GH92,GH130,null,GH163,null,null,null,8.A.46,1.B.14,null,1.B.14,8.A.46,null,null,1.B.14,8.A.46,null,null,null,GH20,FecR,GerE"
host glycan,"GH92|GH43_34,null,GH92,GH92,CBM32,null,1.B.14.6.1,HTH_AraC|HTH_AraC"
host glycan,"GH92|GH43_34,null,GH92,GH92,null,CBM32,null,1.B.14.6.1,HTH_AraC|HTH_AraC"
host glycan,"GH92,null,GH92,GH92,CBM32,null,1.B.14.6.1"
host glycan,"GH92,null,GH92,GH92,null,CBM32,null,1.B.14.6.1,HTH_AraC|HTH_AraC"
host glycan,"GH93,null,1.B.14.6.1,GH43_31,null,HTH_AraC|HTH_AraC,GH43_31,null"
host glycan,"GH97,GH115,GH3,null,null,null,null,null,null,2.A.4.7.2,null,null,null,null,null,null,null,HTH_AraC|HTH_AraC,CBM67|GH78"
host glycan,"Glucokinase,CE9"
host glycan,"GntR,4.A.1,4.A.1,1.B.1,CE9,SIS|SIS,null"
host glycan,"GntR,null,CE9,null"
host glycan,"GntR,SIS|SIS,CE9,GH35,4.A.6.1.18,4.A.6.1.18,4.A.6.1.18,4.A.6.1.18"
host glycan,"HATPase_c,HTH_AraC|HTH_AraC,null,3.A.1.5.11,3.A.1.5.39,3.A.1.5.39,3.A.1.5.41,3.A.1.5.15,null,null,null,null,GH1,null,null,null,null,null,null,null,null,null"
host glycan,"HTH_11,null,FecR,1.B.14.6.1,null,CBM32,CBM32,GH109,2.A.115.1.1,GH2,null"
host glycan,"HTH_AraC|HTH_AraC,1.B.14.6.1,null,CBM32,GH92,GH92,null,GH92|GH43_34"
host glycan,"HTH_AraC|HTH_AraC,1.B.14.6.1,null,CBM32,null,GH92,GH92,null,GH92"
host glycan,"HTH_AraC|HTH_AraC,1.B.14.6.1,TPR_1,PL33_1,GH88,null,GH20,GH2,GH154"
host glycan,"HTH_AraC|HTH_AraC,3.A.1.1.4,3.A.1.1.4,3.A.1.1.4,null,GH136,GH112"
host glycan,"HTH_AraC|HTH_AraC,3.A.1.1.4,3.A.1.1.4,3.A.1.1.4,null,GH136,GH112,HTH_AraC|HTH_AraC,8.A.59.2.1"
host glycan,"HTH_AraC|HTH_AraC,GH2,null,null,1.B.14.6.1"
host glycan,"HTH_AraC|HTH_AraC,GH2,null,null,null,1.B.14.6.1"
host glycan,"HTH_AraC|HTH_AraC,null,GH29,GH97,GH43_10|CBM91"
host glycan,"HTH_AraC,PL12_2,null,1.B.14.6.1,8.A.46.1.3,GH88,PL12_2,null,null,null,2.A.1.7.18,PL15_2"
host glycan,"HTH_DeoR,null,4.A.6.1.4,4.A.6.1.4,4.A.6.1.16,CE9,SIS|SIS,null,4.A.6.1.5,4.A.6.1.5,4.A.6.1.5,null"
host glycan,"HTH_DeoR,null,4.A.6.1.4,4.A.6.1.4,4.A.6.1.4,4.A.6.1.16,CE9,SIS|SIS,null,4.A.6.1.5,4.A.6.1.5,4.A.6.1.5,null"
host glycan,"HTH_DeoR,null,4.A.6.1.4,4.A.6.1.4,4.A.6.1.4,4.A.6.1.6,CE9,SIS|SIS,null,4.A.6.1.5,4.A.6.1.5,4.A.6.1.5"
host glycan,"HTH_DeoR,null,null,null,4.A.6.1.9,4.A.6.1.9,4.A.6.1.9,4.A.6.1.9,GH95,GH98|CBM47|CBM47|CBM47,null"
host glycan,"HTH_DeoR,PfkB,null,null,null,GH31_13,2.A.2.3.9,1.B.35.2.2"
host glycan,"HTH_DeoR,PfkB,null,null,null,GH31_13,2.A.2.3.9,2.A.2.3.9,1.B.35.2.2"
host glycan,"HTH_DeoR,PfkB,null,null,null,null,GH31_13,2.A.2.3.9,2.A.2.3.9,1.B.35.2.2"
host glycan,"LacI,3.A.1.1.48,3.A.1.1.48,SBP_bac_1,null,null,null,null,null,GH29,GH95"
host glycan,"LacI,PfkB,null,PL8,null,null,3.A.1,3.A.1,3.A.1,3.A.1,null,PL8,null,GH88,null"
host glycan,"MarR,CE9"
host glycan,"MarR,CE9,4.A.1"
host glycan,"MarR,CE9,4.A.1.1.2"
host glycan,"MarR,CE9,4.A.1.1.7"
host glycan,"Nitroreductase,null,null,PfkB,null,null,4.A.6.1.14,GH88,4.A.6.1.14,4.A.6.1.14,4.A.6.1.14"
host glycan,"null,1.B.14.6.1,8.A.46.1.1,null,GH53"
